topic	event_id	label	tweet_id	text
Ukraine	TR01	Other	1511443178422943754	@EIIR_52 @ozgurruysal @temmuz1919 Canım sadece tank yollayarak savaş kazanilmiyor .Bunu gorduk.Taktik strateji lojistik savasma azmi gibi islerde var.Ukrayna antitank ve hava savunma sistemleri ile savasi belki kazanamaz ama savasi cok uzatir..Rusya buna katlanabilecekmi..?
Ukraine	TR01	True	1499815476867833856	"❌Ukraynalıların eBay’de ikinci el Rus tankı sattığı iddiası doğru değil.

✅Görseldeki tank fotoğrafı, 2010’dan bu yana internette dolaşımda ve eBay üzerinden askeri araç satışı yapmak yasak. https://t.co/V1QAc8DZAT"
Ukraine	TR01	True	1500095815297081344	Satılık Rus tankı gerçek mi?: eBay'da ortaya çıkan ve Rus ordusundan ele geçirildiği söylenen bir satılık tank ilanı, yine milyonlarca kişiye ulaştı. Peki ama bu ilan gerçek mi? İnternette gördüğümüz her şeye, özellikle de konu savaş olduğunda hemen… https://t.co/U3geJKxnZW https://t.co/T0Hvqbw3e7
Ukraine	TR01	Other	1511085711214235658	Rusya’nın Ukrayna’ya yönelik 24 Şubat’ta başlattığı saldırıların ardından savaşın insanlar üzerindeki etkisini ortaya koyan gelişme yaşandı. Ukrayna’da doğan 2 bebeğe ABD yapımı anti-tank füzesi Javelin’in adı verildi.
Ukraine	TR01	Other	1499181176598278154	@SemaiOlmak @DDGrubu onları biliyoruz da; anlamlandıramadığım çok şey var.. Mesala kadınların rus tanklarını çalıp  tiktok ta  tank kullanmasını ögretiyor.. telefonlar çekiyor, internet var..  Bu normal mi..?
Ukraine	TR01	Other	1511371332390297603	"Çekya'dan Ukrayna'ya tank desteği
https://t.co/WL39vrxxKG https://t.co/cwZ0NlRLdP"
Ukraine	TR01	Other	1511320182819536898	"@omerakca03 @fatosunk0casi @bpthaber Ukrayna'nın ne yapmasını bekliyordun aga Rusya senin toprağını istiyorum dediğinde eyvallah gel al mı deseydi ne deseydi
Kaldı ki baya büyük bir destek yağıyor Ukrayna'ya istihbaratından tank savarlara kadar maddi yardımı saymıyorum bile"
Ukraine	TR01	Other	1511350264149823491	"Rusya: 'Ukrayna ordusuna ait bin 969 tank imha edildi'

https://t.co/gRUcLKkLdI

#Ukrayna #Rusya #salı"
Ukraine	TR01	Other	1511327792918638592	"Rusya bunu affetmez

5.4.2022
#RusyaUkraynaSavası 

Çekya Ukrayna'ya tank gönderdi https://t.co/UIWz4iI2Nj via @milliyet"
Ukraine	TR01	Other	1500092549406539780	eBay’da Yayınlanan “Satılık Rus Tankı” İlanı Gerçek mi; Değil mi? https://t.co/DSZ9IKxFSc #Haber #Değil #eBayda #Gerçek 05 Mart 2022
Ukraine	TR01	Other	1511325974893318149	"Rusya Savunma Bakanlığı: “Ukrayna ordusuna ait bin 969 tank imha edildi”

Rusya Savunma Bakanlığı Sözcüsü İgor Konaşenkov, saldırılarda Ukrayna ordusunun ağır kayıplar verdiğini söyleyerek, “ Ukrayna ordusuna ai...

https://t.co/P0F3i5YeXt"
Ukraine	TR01	True	1500118119376949264	eBay’da Yayınlanan “Satılık Rus Tankı” İlanı Gerçek mi; Değil mi? https://t.co/6FjmmojVQc
Ukraine	TR01	False	1499317648563359747	"Ukraynalılar ebay'de kullanılmış Rus tankı satıyorlar. Rusya savaşı kazanacak olsa bile psikolojik savaşı kaybediyor. Beklemediği ve çok organize bir psikolojik direniş var karşısında. Tabii bunun 5'li çetenin klasik ""al gülüm ver gülüm"" numarası olması da çok muhtemel... https://t.co/oT34zo04OJ"
Ukraine	TR01	Other	1511264631964192769	@ctlakoglu @pusholder NATO olmasa boğazlarla, doğu vilayetlerini nasıl savunacaktın Sovyetlerden. Ulan bu ülkenin tank envanteri bile hibe anasını satayım. NATO olmasa Ukrayna'da olanların aynısı Türkiye'nin de başına gelirdi. Apo'yu veren bile ABD. Rusya zarardan başka ne vermiş bu ülkeye.
Ukraine	TR01	Other	1510697314943389700	"Peki bu nasıl SAVAŞ?
Almanya, Rusya ile savaşması için Ukrayna'ya yardım tank gönderirken Rusya'nın gazı kesmesini istemiyor! 😳 Hiç mantıklı değil.
Çünkü;
NEW WORLD ORDER'E HAZIRLIK İÇİN YAPAY SAVAŞLAR YAPILIYOR.

https://t.co/A4uvfgHu8N https://t.co/e1D7Oe0kfw"
Ukraine	TR01	False	1499361673739751428	"#eBay'da satılık T-72 Rus tankı ilanı:
İkinci el
400 bin Dolar
Muayyer
Yalnızca ciddi alıcılar arasın. 
Ukraynalıların mizah anlayışı.
#Ukrayna #Ukraine #UkraineUnderAttaсk https://t.co/wAs6zYx0EE"
Ukraine	TR01	Other	1510954383902707717	"🚨#SONDAKİKA | #Rusya`ya ait bir tank. Tamamen yok edilmiş.
🚨#BREAKING | It's a #Russian tank. Completely destroyed.

#Ukraine #Russia #Ukrainian #UkraineUnderAttaсk #UkraineWar #UkraineRussia #Ukrayna https://t.co/ydOSgEnZrT"
Ukraine	TR01	False	1499408684933394444	💥Ukraynalılar, Rus kuvvetlerinden ele geçirdikleri  tankı ebay'de satışa çıkardı. https://t.co/rjCDlF7G9g
Ukraine	TR01	True	1499744313005195264	Ukraynalıların ele geçirdikleri Rus tanklarını eBay'de sattıkları iddiasıyla paylaşılan görseldeki T-72 model tank görseli eski tarihli. eBay'de bu yönde bir ilâna rastlanamıyor. https://t.co/g9rA4LdvAp
Ukraine	TR01	True	1499674761181474817	"❌ Ukraynalıların ele geçirdikleri Rus tanklarını internette sattıkları iddiası yanlış.

Tank görseli 2010'dan beri internette dolaşımda. eBay’de böyle bir tank satışı bulunmuyor.
https://t.co/MwCygnTnki"
Ukraine	TR01	Other	1511392236247949325	Rusya- Ukrayna savaşında ganimeti ABD topluyor: 250 tank daha satacak https://t.co/7tkky1h6S1
Ukraine	TR01	Other	1511249835176960000	"Rusya Savunma Bakanlığı:

 Ukrayna'da bugüne kadar Ukrayna ordusuna ait 125 uçak, 91 helikopter, 394 insansız hava aracı, 226 hava savunma füze sistemi, 1948 tank ve zırhlı araç, 212 çok namlulu roketatar, 838 obüs ve havan topu ve 1842 özel askeri araç vuruldu."
Ukraine	TR01	Other	1510846924932460544	"#Avrupa'da #Tank sayıları. #Rusya #Türkiye ve #Ukrayna açık ara ile başı çekiyor. Tank üreticisi #Almanya'da bile Türkiye'nin %10'undan az tankı var. 
Bunları kullanabilme yeteneği görünüşe göre en fazla Türkiye'de gelişmiştir. https://t.co/iOLf3ra6Wg"
Ukraine	TR01	Other	1511084288514703360	@__yga 2 SİHA mı sattık? Komik olma arkadaşım. SİHA'ların motorları ukrayna dan geliyor. Tank ve helikopterlerin motorları da ukrayna dan geliyor. Ayrıca ukrayna ile beraber Dünyanın en büyük uçağını üreteceğiz. Rusya'ya ise sadece domates satıp Gaz alıyoruz.
Ukraine	TR01	False	1497902322432806917	@olex_scherba @ZelenskyyUa Sahibinden Satılık terk edilmiş Rus Tankı https://t.co/XgdFnHMb4T
Ukraine	TR01	Other	1511437856337805313	@temmuz1919 Rusya her türlü ukrayna ordusunun hareket kabiliyetini yitirtti tank ve zırhlı araçlarının çoğu yok oldu hava ve deniz üstünlüğü yok füze depoları vuruldu altyapı ve havaüsleri gitti yani ruslar 200 bin kişi daha çağırabilir ordusuna ukrayna ise zaten elindeki tüm imkanlarısahada
Ukraine	TR01	Other	1497787013701017605	"İsgalci ruslar kor korane Xarkovu kutlevi raket atesine tutub,coxlu sayda mulku insanlar helak olub,görünür ki ""taktikalari"" ise yaramadi,sovet tanki ve sovet herbi senayesi ile İlon Maskin qlobal internet Sputniki ""Starlink"" le uzlesdi.Rus ordusu ""güclüdü"" mifi dagilir."
Ukraine	TR01	Other	1510990973362479113	#Ukrayna tarafından ele geçirilen en kıymetli Rus silahlarından biri. TOS-1 'Buratino', 220mm termobarik ÇNRA. T-72 tank platformu kullanır. Havadaki oksijeni çeker ve ısıyı yükseltir. Esasen #Rusya KBRN birlikleri envanterindeki en kritik silahlardan biridir. https://t.co/ztjrENnqI1
Ukraine	TR01	Other	1500153522465218562	Satılık Rus tankı gerçek mi? https://t.co/nkrI70yGc9 #Haber #Gerçek #Rus #Satılık 05 Mart 2022
Ukraine	TR01	Other	1511363567232200710	"#Ukrayna 'Stugna-P' anti-tank füze sistemi (ATGM) Rus Ka-52 Saldırı Helikopterini Düşürdü
+Rus Kuvvetleri Donetsk ve Luhansk Oblastlarını ele geçirmek için başlattıkları ön saldırılar devam ediyor.
#UkraineRussiaWar 
https://t.co/pt8oJbQH5g https://t.co/LJvCFeA4rz"
Ukraine	TR01	Other	1511348210681454595	Ukrayna Savunma Bakanlığına Rusya’nın 5 Nisan’a kadar kaybı; 644 Tank, 147 Uçak, 134 Helikopter, 92 İHA,  1844 Zırhlı Araç, 330 Ağıs Silah, 4 Balistik Füze Fırlatma Sistemi , 18300 Asker https://t.co/r5DdSJWCKL
Ukraine	TR01	True	1506555939805093890	"❌YANLIŞ 

✔️Ukraynalıların eBay’de ikinci el Rus tankı sattığı iddiası YANLIŞ.

🔍eBay üzerinden askeri araç satışı yapmak yasak.

🔍Görseldeki T-72 model tank fotoğrafı, 2010’dan bu yana internette dolaşımda.

#Ukriane  #UkraineRussiaWar #ukraynarusya
https://t.co/j4YSfFaa6M"
Ukraine	TR01	Other	1510911943946772481	"Ukrayna Silahlı Kuvvetlerine göre 4 Nisan itibariyle Rusya'nın kayıpları:

-18.300 asker
-147 Uçak
-134 Helikopter
-547 Tank
-3117 Zırhlı araç (piyade taşıyıcı vb.)
-92 İha ve Siha
-7 gemi (çoğunluğu 'hücum bot')
-54 Hava savunma sistemi
-76 Yakıt tankı
-107 ÇNRA https://t.co/1GzQnrN3Gh"
Ukraine	TR01	Other	1511381805211033607	"Rusya-Ukrayna savaşında dikkat çeken gelişme! NATO ülkesinin tankları savaş alanına girdi...
https://t.co/n4WNY4YiWu
#Rusya #Ukrayna #tank #cekya https://t.co/BGXilb2c8I"
Ukraine	TR01	True	1503073178385584132	@tankmuhendisi @Mk16Man İlan 2010 yılında yayınladığı söyleniyor https://t.co/Y6eH7ack99
Ukraine	TR01	Other	1510928850376663044	"""Rusya ve Ukrayna arasındaki asimetrinin uçsuz bucaksız olduğu ortada. Küresel Ateş Gücü 2022 sıralamasına göre, Ukrayna’nın 900.000 Rus askere kıyasla sadece 200.000 askeri var. Rusya, tank sayısında Ukrayna’yı dörde katlıyor."""
Ukraine	TR01	Other	1511042518141612038	"Rusya Ukrayna savaşında
Son sistem tankları  uçakları çöpe çeviren

Siha silahlı insansız hava aracı
Hss hava savunma sistemleri 
Atgm anti tank güdümlü füzelerinin

Harp meydanında savaşın seyrini nasıl değiştirdiğini,  ve ne kadar önemli olduğunu görmüş olduk. https://t.co/5hVgMb7gYS"
Ukraine	TR01	Other	1511058378444976129	"@ilgazsenem @dtansi @yhacisalihoglu @nibenka @basbugcoskun @HaberGlobal Rusya ukrayna'yi yerle bi edecek.
Çin ukrayna'yi yeniden inşa edecek.cinin batan emlak devi kurtarılacak.cin Rusya'nın ekonomik kaybını finanse edecek.
ABD natoya silah satacak.
Rusya elindeki miadi geçmiş 50-60 yıllık tank füze stoklarını eritecek."
Ukraine	TR01	Other	1498585765135237120	Enteresan savaş,Ukrayna ordusu hayalet gibi ortada yok,halk moltofla tank püskürtüyor,internet ful cekiyor,elektirik kesintisi yok,esnaf calışıyor,kiev meydanında catışmalar devam ediyor ama 4gündür rus ordusu yolu bitirip kiev’e gelemedi,olan cocuklara oluyor yazık #SAVASAHAYIR
Ukraine	TR01	False	1499400324242571274	Ebay’e Ukraynalılar ikinci el Rus tankı satıyormuş 😆 https://t.co/fLg27hRAeI
Ukraine	TR01	False	1499354844364165121	eBay da satılık Rus tankı 😂😂 https://t.co/Yfei6OOC4J
Ukraine	TR01	Other	1497959881197993990	Sahibinden satılık tank. Sürücüsü olan beceriksiz Rus askeri park etmeye çalışırken duvara sürttüğü için kibrit kutusu kadar rötuş mevcut. Boya takıntısı olan aramasın. https://t.co/8NmNLjGHDT
Ukraine	TR01	Other	1511481692694978560	"🔴#Çek Cumhuriyetinden Ukrayna'ya, işgalci Rus ordusuna karşı kullanmak üzere tank ve piyade savaş araçları yardımı
#Çekya #Rusya #Ukrayna #StopRussiaNOW #StopPutinsWar #UkraineUnderAttack #StandWithUkraine️ #askeri #yardım
https://t.co/9c9oT8h4Zd"
Ukraine	TR01	Other	1498911172971700224	savaş var rus tanklarının yolda mazotu bitiyor köylü traktörle tankı kaçırıyor, internet hizmetleri devam ediyor sürekli yayın yapılıyor, insanların öldüğü söyleniyor ortada ölen insanlara dair bilgiler yok. zelenski kahraman! ama ortada yok biraz ??? #RussianUkrainianWar
Ukraine	TR01	True	1500175809545392136	"eBay'daki ""Satılık Rus Tankı"" İlanı Gerçek mi, Değil mi? https://t.co/rdcsMDPEEM @chiponline aracılığıyla"
Ukraine	TR01	False	1497677854737375233	Satılık ikinci el T-72 Rus tankı ilanı 😂😂😂😂şaka gibi. https://t.co/WKJsvjpp7j
Ukraine	TR01	Other	1511361737538392070	"Ukrayna ordusu tarafından terk edilmiş bir tank.

#ukraine #russia #rusya #ukrayna #savaş https://t.co/qnToptOJNW"
Ukraine	TR01	False	1498442689867616258	"İkinci El Sahibinden az kullanılmış, Sıfır ayarında Satılık #Rus Tankı! 

Müracaat #Ukrania #Zelensky 😆😆😆 https://t.co/i1W3roHako"
Ukraine	TR01	Other	1511258938930601985	"#Rusya ordusu bu kadar kaybettiyse #Ukrayna ordusu da en az
30 bin 500 asker, elindeki sovyetlerden kalmış 40 uçağın tamamı, 240 helikopter ve 1000 tank filan kaybetmiş olmalı.. 🤔

Ukrayna Rus ordusunun askeri teçhizat ve mühimmat kaybını açıkladı https://t.co/fmssqwittf"
Ukraine	TR01	Other	1511309998076604423	"Parça tedarik problemi yüzünden tank üretimi duran, 
envanterindeki zpt'leri/tank'ları bile servis etme güçlüğü yaşayan bir Rusya ve ordusuna dünyanın heryerinden zpt, hss/tanksavar sistemleri, yeni nesil silah/teçhizat gönderilen bir Ukrayna.
Avustralya'nın gönderdigi ZPT'ler.⬇️ https://t.co/8NpjZnmtTQ"
Ukraine	TR01	False	1499401550376046594	"Ukraynalılardan satılık az kullanılmış Rus tankı..:)
#Ukrainian https://t.co/qMVhxSQkg3"
Ukraine	TR01	True	1500136648964780032	eBay’daki “Satılık Rus Tankı” İlanı Gerçek mi, Değil mi? https://t.co/M3tjbprLZc
Ukraine	TR01	Other	1511415665424482313	#Rusya’nın saldırıları karşısında #Ukrayna’yı desteklemeye devam eden Çekya, bir ilke imza atarak ordu envanterinde bulunan ve kullanılmayan çok sayıda T-72 tipi tank ile BVP-1 tipi zırhlı aracı Ukrayna’ya gönderme kararı aldı. https://t.co/5MKMhO13ip
Ukraine	TR01	True	1500126259153707017	"eBay'daki ""Satılık Rus Tankı"" İlanı Gerçek mi, Değil mi? 
Tamer Açıkgöz - #AkilliGundem

https://t.co/9kvdAXrgFN https://t.co/CorpDQ6ggw"
Ukraine	TR01	Other	1511276472404688897	Rusya Savunma Bakanlığı: “Ukrayna ordusuna ait bin 969 tank imha edildi” Sanal Gazeteci | Türkiye'nin Gündemi - #sondakika #sanalgazeteci https://t.co/gPmDpKCiwt
Ukraine	TR01	False	1499393544850526215	Ukraynalılardan satılık az kullanılmış Rus tankı https://t.co/GI4I0PltIE
Ukraine	TR01	Other	1511273113375461377	Görüntüler Rusya'nın Yekaterinburg şehrinden. Bazıları tank sansa da bunlar kundağı motorlu obüs, yani, hareketli top. Özel RAP mühimmat ile MSTA-S'nin menzili 18km, 2S3 SPGs'nin menzili 29km'ye ulaşabiliyor. Silahlar Ukrayna'ya gidiyorsa, Ruslar'ın yeni angajman stratejisi belli https://t.co/K4OnOBGDtT
Ukraine	TR01	Other	1511385691061596166	Rusya- Ukrayna savaşında ganimeti ABD topluyor: 250 tank daha satacak https://t.co/5g0PBPl457 #haber #sondakika
Ukraine	TR01	Other	1510966396523528209	@Erotofobik @Denis509 @pidepunuteneyek @temmuz1919 Neresinde yaşıyorsun ben de ukraynalıyla yaşıyorum. Ben açıklamaya değil görsellere bakıyorum Rusya’nın 2400 araç kaybı var Ukrayna’nın 500. Bunlar sadece görselle kanıtlanan bu kayıpları tahmin için alt sınır oluyor Ukrayna ordusu savunma yaptığı için ve küçük anti tank++
Ukraine	TR01	Other	1511273515361906692	"Çekya'dan Ukrayna'ya tank desteği...
Rusya Ukrayna ile değil, Nato ile Savaşıyor...
Batı, Ukrayna toprağını kanla besliyor..korkak nato topyekun bir savaşa girmekten çekiniyor...Bu savaş yıllar sürer... https://t.co/s1Y3xq9uCU"
Ukraine	TR01	Other	1511112401579556868	"▪︎Türkiye'nin içinde olduğu savaş, Ukrayna'daki savaştan çok daha yıkıcı ve ağırdır
▪︎Siyasi düzen, toplumsal huzur ve ekonomiye atılan bombalar diğer tüm bombalardan daha etkilidir.
▪︎Bu nedenle ABD Rusya'ya karşı füze, tank, top ve uçak yerine EKONOMİK YAPTIRIM UYGULUYOR"
Ukraine	TR01	Other	1511341353824923654	Çekya'dan Ukrayna'ya tank sevkiyatı #çekya #ukrayna #rusya #UkraineRussiaWar #UkraineWar #RussianWarCrimes #RussianWarCrimesInUkraine   https://t.co/uvDloAxRfZ https://t.co/0Gxniq5rDV
Ukraine	TR01	False	1499060387479699456	"Ebay’da satışa çıkartılan çalıntı Rus tankı T72.
#Russia #Ukraine #StopPutin #NoWarInUkraine #UkraineRussiaWar #RussiaUkraine https://t.co/uECZJkbdeS"
Ukraine	TR01	Other	1511382073247944716	"Ukrayna, Stugna-P anti tank silahı ile Rusya'ya ait Ka-52 helikopterini vurmuş.

Bunuda görmedik demeyiz artık.. https://t.co/J5Qxz735Ia"
Ukraine	TR02	Other	1509482644295364613	"CNN ikiyüzlülüğe Devam ediyor ...

#CNN #ibrahimkalin #ukrayna #rusya https://t.co/kXy2smIYYX"
Ukraine	TR02	Other	1502305950446854149	"CNN, Polonya üzerinde görev icra eden NATO'ya ait E-3A AWACS uçağını ziyaret etti.

Operatörler, Rusya’nın Belarus topraklarından Ukrayna'ya yönelik günde 10-20 sorti atış gerçekleştirdiğini kaydetti. https://t.co/6nRdMqKJGf"
Ukraine	TR02	Other	1508940710061518848	Tüm dünya 2003'te CNN'den canlı izledi Irak İşgali'ni. Bugün Ukrayna-Rusya savaşını AC/DC eşliğinde drone görüntüleriyle  bombalama izleyebiliyorsunuz. Daha bir dolu şey, idamlar, operasyonlar, katliamlar, CCTV görüntüleri vb Oscar'ın ünlü zırvalıklarına gelene kadar pek çok şey. https://t.co/OBd7KYAo8k https://t.co/NX7Njo6MRC
Ukraine	TR02	Other	1508872862924521482	"Bugün İstanbul'da Rusya ve Ukrayna heyetlerinin müzakerelerden pozitif mesajlarla çıkmasının ardından NATO, 6-7 Nisan'da yapacağı dışişleri bakanları toplantısına Ukrayna, Gürcistan, Finlandiya ve İsveç dışişleri bakanlarını da çağırmış.
https://t.co/20in1izKfb"
Ukraine	TR02	Other	1502282143996776448	"Antalya'daki Rusya ve Ukrayna dışişleri bakanlarının görüşmesini, Amerikan CNN International kanalında değerlendiren Cumhurbaşkanlığı Sözcüsü İbrahim Kalın,""Biz kolaylaştırıcı rol oynamaya devam edeceğiz. Savaşın sona ermesi için nihai çağrıyı yapacak olan kişi Putin'dir."" dedi. https://t.co/5LQhtQYw3K"
Ukraine	TR02	Other	1498305395458252804	"Rusları normal insanlarla kıyaslamayın. Tarih boyu yaşadıkları coğrafyanın zorluğu ve genetik mirasları (vikingler dahil 4 savaşçı ırkın karışımı) söz konusu.

#MasadanNeÇıkar CNN Türk #Ukrayna #Rusya #Kiev 

https://t.co/SH4gBy4iCW"
Ukraine	TR02	Other	1510074537831976963	Rusya'nın Ukrayna'ya saldırılarında 1 ay geride kaldı. Savaşın Ukrayna'ya olan çarpıcı etkisini bölgede de görmek mümkün. Rus füzelerinin vurduğu 3 apartmanı CNN Türk muhabiri Samet Güner ve kameraman Caner Emre Kınacı görüntüledi https://t.co/CZ3c7d9qPP
Ukraine	TR02	True	1498323611861590019	"#CNNTürk Oyunla Oyuna geldi 

CNN Türk'te gece bülteninde haberlerinde #Rusya ve #Ukrayna savaşına ait sıcak görüntü diye yayınlanan görüntülerin oyun videosu olduğunu ortaya çıktı Uzmanlar görüntüleri gerçekmiş gibi tartıştı #CoşkunBaşbuğ
https://t.co/sT1mydDDWx"
Ukraine	TR02	Other	1510234250829774853	Rusya-Ukrayna meselesindeki son durumu değerlendirmek için bugün saat 16.00’da CNN Türk’e bağlanacağım.
Ukraine	TR02	Other	1498265812657913856	CNN Türk'e göre Ukrayna - Rusya savaşı 🥴 https://t.co/hTz3Zkr3mV
Ukraine	TR02	Other	1507286188469764131	Rusya-Ukrayna savaşına kurmay bakışı: Aslında ne oluyor? https://t.co/ew4L2F07pY https://t.co/C8VvisFYZn
Ukraine	TR02	Other	1510866437652598787	"Rusya'nın Ukrayna'ya saldırısı sonrası yükselen enerji fiyatlarının neden olduğu rekor enflasyon Avrupa'nın en büyük ekonomisi olan Almanya'yı resesyona sokabilir.  
https://t.co/PjZCZnDwOg"
Ukraine	TR02	Other	1509052928597843971	Dün CNN’de Moskova üniversitesinden bir profesör Ukrayna Rusya görüşmelerine katılan Abramoviç ve Ömerov’dan bahsederken Ömerovun fetöye yakınlığı bilinen bir kişi olduğunu  ve Ukrayna’nın bu ismi Akepelilerle birlikte bir araya getirmesinin ilginç olduğunu söyledi. Moderatör şok
Ukraine	TR02	Other	1498297028845178884	Ukrayna ve Rusya arasındaki ateşkes görüşmelerinden ilk görüntüler gelmeye başladı. CNN Türk #MasadanNeÇıkar https://t.co/jXTXNY8eyk
Ukraine	TR02	True	1498310736002625545	"❌YANLIŞ 

✔️ CNN Türk'te yayımlanan videonun Rusya ile Ukrayna arasında yaşanan çatışmaları gösterdiği iddiası YANLIŞ.

🔍Video aslında ‘Borisao Blois’ isimli bir dijital tasarımcı tarafından yapılmış 3D modelleme animasyonuna ait. 

https://t.co/sOWMYkSf8v"
Ukraine	TR02	Other	1498379354040160261	@ahmethc Ahmet bey mücait topçu arkadaş sürekli kiev de otelde görüntü veriyor diğer muhabirler örneğin a haber emine kavasoğlu şuanda sokakta. CNN izlemek istiyoruz.Savaş muhabiri dediğiniz kişilerin alanlarda olması gerekmiyor mu? 3 gündür izliyoruz hiç bir bilgi alamıyoruz.
Ukraine	TR02	Other	1506725657056882691	"DEMEKKİ PARALİ ASKER DEDİĞİ BUNLARMİS
Yıllardır ABD den hem para hem de silah desteği alan terör örgütü PKK'nın Ukraynada Rusya için savaştığı iddia edildi. Silahlı çatışma uzmanı Vera Mironovanın Irak istihbaratına dayandırarak PKK, Ukrayna'da Rusya adına yer alıyor. https://t.co/4qEkYlMtpF"
Ukraine	TR02	True	1498219836144599041	"CNN Türk, ""Geceye dair sıcak görüntü"" dedi Oyun Videosu Çıktı
#savaş #cnnturk #bombardıman

Haberin Tamamı ----&gt; https://t.co/4Qrnj3zRgd https://t.co/8xElqly07H"
Ukraine	TR02	Other	1506028876559962120	Zelenskiy rejimi, Rusya'nın Ukrayna'ya karşı savaşmak için Lübnan Hizbullahından askerlerini getirdiğini Hizbullah yalanladı.  CNN, Ukrayna'da Kiev için paralı asker olarak hareket eden Lübnanlı bir savaşçıyı gösteriyor. https://t.co/6YVEjQQQhA
Ukraine	TR02	Other	1508842844693286912	"Rusya-Ukrayna müzakereleriyle ilgili olarak CNN Türk’e Moskova’dan bağlanarak değerlendirmede bulundum:
https://t.co/Xj6a7aXkkq https://t.co/kjRnBeue0Q"
Ukraine	TR02	Other	1508831371967488001	CNN'in bildirdiğine göre, Rusya'nın Ukrayna'daki askeri operasyonunun boyutlarını azaltacağını söylemesinin ardından ABD petrol fiyatları 100 doların altına düştü.
Ukraine	TR02	Other	1509894633563861004	"Analiz: Batılı casus teşkilatları Putin'i baltalamak için istihbaratı silahlandırıyor
Batılı istihbarat teşkilatları, Rusya Devlet Başkanı Vladimir Putin ile doğrudan Ukrayna üzerinde psikolojik bir savaş yürütüyor
https://t.co/UHbBoQtXjv"
Ukraine	TR02	Other	1509958507877052422	Ülke yangın yeri haber turk gene değiniyor şerefsiz cnn ukrayna rusya konusun da imdadına yetişti savaş chp yi bıraktılar savaşı konuşuyor derdimiz buydu çünkü #enineboyuna
Ukraine	TR02	Other	1509109290262487050	"Rusya Ukrayna müzakereleri dünya basınında:

CNN: Türkiye arabuluculuk için benzersiz bir konumda.

The New York Times: Türkiye, NATO üyesi olmasına rağmen Rusya ile bağlarını sürdürüyor.

Al Jazeera: Ukrayna'da arabuluculuk yapan Türkiye, komşularıyla kendi bağlarını düzeltiyor."
Ukraine	TR02	Other	1508408984075743238	"Eski CIA Direktörü Michael Morell CNN'e ""Rusya Ukrayna'daki savaşa ne kadar dayanacak?""   Bir soruya yanıt olarak şunları söyledi:

 ""Rusların acı verici bir savaşa katlanmaya hazır olduğunu küçümsememeliyiz.  Bütün tarihleri ​​bunun kanıtıdır. https://t.co/h6jjSBrzOA"
